name,url,picture,dietLabels,healthLabels,calories,fat,carbs,protein,ingredients
soy sriracha deviled eggs,http://sarahnspice.com/soy-sriracha-deviled-eggs/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/soy%20sriracha%20deviled%20eggs.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",230.98186250009272,18.4017762500012,4.019075000023643,12.309387000003843,"['hard boiled egg', 'low sodium soy sauce', 'mayonnaise', 'mustard', 'sriracha', 'salt', 'pepper', 'green onion']"
roasted pepper and thyme soda bread,https://bakingqueen74.co.uk/roasted-pepper-thyme-soda-bread,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20pepper%20and%20thyme%20soda%20bread.jpg,['Low-Fat'],"['Sugar-Conscious', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",310.36509461838943,3.669063500160093,58.8665584617749,11.181353115539782,"['milk', 'white wine vinegar', 'flour', 'wholemeal flour', 'bicarbonate of soda', 'salt', 'red pepper', 'yellow pepper', 'fresh thyme', 'egg']"
roasted carrot hommus,http://inspireandnourish.com/roasted-carrot-hommus/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20carrot%20hommus.jpg,['High-Fiber'],"['Sugar-Conscious', 'Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",224.28268609999995,12.399770186,23.523790400000003,7.206275440000001,"['carrot', 'garlic', 'can chickpea', 'tahini', 'olive oil', 'lemon', 'cumin', 'salt', 'pepper']"
basil breakfast strata,http://www.bettycrocker.com/recipes/basil-breakfast-strata/d9285d7e-ac35-40f5-9d3c-981a8954071d,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/basil%20breakfast%20strata.jpg,[],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",630.2297865941573,30.675590299893265,52.83069793309832,35.0892069035,"['eggs', 'milk', 'salt', 'pepper', 'French bread', 'mozzarella cheese', 'basil pesto', 'Parmesan cheese']"
huevos rancheros tacos,https://blog.myfitnesspal.com/huevos-rancheros-tacos/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/huevos%20rancheros%20tacos.jpg,['High-Fiber'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",287.0705698400904,15.395816724002316,25.319957564020907,13.55978237520001,"['corn tortillas', 'Cooking spray', 'Mexican blend cheese', 'black beans', 'olive oil', 'eggs', 'black pepper', 'pico de gallo', 'Mexican crema', 'avocado', 'cilantro leaves', 'lime']"
tropical oatmeal,https://mealplannerpro.com/member-recipes/tropical-oatmeal-739872,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/tropical%20oatmeal.jpg,['Low-Sodium'],"['Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",205.4142583339114,14.24284900005191,19.14666083336497,3.604695250001784,"['mango', 'pineapple', 'butter', 'brown sugar', 'unsweetened shredded coconut', 'old fashioned oats', 'unsweetened coconut milk', 'kosher salt', 'cinnamon', 'brown sugar', 'agave nectar', 'coconut']"
breakfast enchilada eggs,http://www.food.com/recipe/breakfast-enchilada-eggs-471917,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20enchilada%20eggs.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",488.65428755653136,19.382239924948745,58.15475770865032,20.81381252463094,"['corn muffin mix', 'green chilies', 'egg', 'water', 'cheddar cheese', 'enchilada sauce', 'refried beans', 'eggs', 'cilantro', 'cheese', 'Mexican blend cheese']"
breakfast casserole,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=1303774,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20casserole.jpg,[],"['Vegetarian', 'Mediterranean', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",274.14179755625,15.010143492249998,19.9362269891375,17.999044472125,"['Egg', 'Milk', 'Bisquick', 'meatless sausage', 'Cheddar Cheese', 'Cauliflower, raw', 'Mushrooms', 'Broccoli', 'Tomatoes']"
rhubarb napoleons,http://foodpair.com/recipes/rhubarb-napoleons,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/rhubarb%20napoleons.jpg,['Low-Sodium'],"['Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",218.10026270583265,10.630160947999778,28.86105852410129,2.862118265999196,"['vanilla ice cream', 'rhubarb', 'cornstarch', 'jelly', 'unsalted butter', 'orange juice', 'sugar', 'orange peel', 'mint', 'Powdered sugar']"
smoked salmon omelettes,https://www.taste.com.au/recipes/smoked-salmon-omelettes/X7Hu3bBi,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/smoked%20salmon%20omelettes.jpg,['Low-Carb'],"['Keto-Friendly', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",342.4174281980445,29.59229367811048,5.91347334079662,14.569036047524822,"['eggs', 'Cream', 'butter', 'Cream', 'smoked salmon', 'oil', 'zucchini', 'spring onions', 'Salt', 'black pepper']"
farmers market countryside breakfast,http://foodrhythms.com/gardeninthekitchen/recipes/farmers-market-countryside-breakfast/20376,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/farmers%20market%20countryside%20breakfast.jpg,"['High-Fiber', 'Low-Sodium']","['Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",303.71444444444444,20.32622577777777,27.76464711111111,7.22203511111111,"['okra', 'eggs', 'water', 'red onion', 'butter', 'cherry tomatoes', 'olive oil', 'pepper']"
cheesy italian pizza loaf,http://www.delish.com/cooking/recipe-ideas/recipes/a18549/cheesy-italian-pizza-loaf-recipe-kft0212/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/cheesy%20italian%20pizza%20loaf.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",453.407512500056,23.023328062492432,38.853171031317984,24.49524893748748,"['Mozzarella Cheese', 'Cheese', 'Herb', 'oil-packed sun-dried tomatoes', 'green onion', 'French bread', 'Parmesan Cheese']"
roasted grape syrup,https://produceforkids.com/recipes/roasted-grape-syrup/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20grape%20syrup.jpg,"['Low-Fat', 'Low-Sodium']","['Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Paleo', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",213.99424117998865,0.4427686751998763,56.39218138199645,1.99539403839982,"['Grapes', 'honey', 'lemon juice']"
fruity peanut butter quesadillas,http://www.bettycrocker.com/recipes/fruity-peanut-butter-quesadillas/e221779f-20c3-4d9d-bb72-24b90a5efe46,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fruity%20peanut%20butter%20quesadillas.jpg,['Balanced'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Egg-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",269.59857567999995,10.675046048000002,37.984435728,7.2083498304,"['peanut butter', 'flour tortillas', 'strawberries', 'banana', 'cooking spray']"
southwestern breakfast bake,http://www.thismamacooks.com/2011/05/mothers-day-holly-clegg-southwestern-breakfast-bake.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/southwestern%20breakfast%20bake.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",372.9333528740604,19.33633405893488,28.02836873859168,23.74086212220333,"['chilies', 'green chilies', 'green onions', 'corn or flour tortillas', 'Mexican-blend cheese', 'eggs', 'egg whites', 'skim milk', 'chili powder', 'cumin', 'Salt', 'pepper']"
southwest quinoa,http://www.vnutritionandwellness.com/southwest-quinoa/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/southwest%20quinoa.jpg,"['Balanced', 'High-Fiber']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",296.715380099998,8.430708625999955,49.13973639999968,11.62243303999982,"['black bean', 'zucchini', 'corn kernel', 'chili powder', 'paprika', 'salt', 'pepper', 'cooked quinoa', 'avocado', 'cilantro leaf']"
chipotle chicken asparagus fajitas,https://www.wellmark.com/blue/recipes/main-dishes/chipotle-chicken-asparagus-fajitas,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chipotle%20chicken%20asparagus%20fajitas.jpg,['Low-Sodium'],"['Sugar-Conscious', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",508.2590453599775,21.52392985879976,35.64817679119288,44.35477361199965,"['olive oil', 'chicken breasts', 'asparagus', 'red bell pepper', 'yellow bell pepper', 'mushrooms', 'onion', 'Seasoning', 'lemon juice', 'garlic powder', 'tortillas']"
breakfast stuffins,https://www.menshealth.com/recipes/breakfast-stuffins-0,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20stuffins.jpg,[],"['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",462.5235698587184,15.06818635118574,55.88676175793444,26.97856133197304,"['whole grain bread', 'roasted red bell peppers', 'onion', 'spinach', 'eggs', 'egg whites', '2% milk', 'dijon mustard', 'Cheddar']"
maple roasted cashew trail mix,https://tastykitchen.com/recipes/appetizers-and-snacks/maple-roasted-cashew-trail-mix/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/maple%20roasted%20cashew%20trail%20mix.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",743.3803333333333,50.36772121212122,64.02146363636363,18.671586060606064,"['Cashews', 'Maple Syrup', 'Sea Salt', 'Dark Chocolate Chips', 'Dried Cranberries', 'Pumpkin Seeds', 'Shredded Coconut']"
red onion and smoked cheese frittata,http://www.elizabethminchilliinrome.com/2011/08/red-onion-smoked-provola-frittata.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/red%20onion%20and%20smoked%20cheese%20frittata.jpg,['Low-Carb'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",206.14639999990163,14.854531999998365,7.104679999976239,11.321263999994589,"['onions', 'olive oil', 'eggs', 'provola', 'fresh thyme', 'fresh basil', 'salt']"
goats cheese and basil scrambled eggs,https://www.taste.com.au/recipes/goats-cheese-basil-scrambled-eggs/3bff17ea-8b6b-4f55-bd04-a0ac14c68167,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/goats%20cheese%20and%20basil%20scrambled%20eggs.jpg,['Balanced'],"['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",481.0245884824118,22.35343189475018,48.22867973908838,22.57555973908838,"['tomatoes', 'oil', 'eggs', 'cream', 'butter', 'goats cheese', 'bagels', 'fresh basil']"
char with asian style kale and sweet potato,http://mybites.de/2011/12/char-asian-style-kale-sweet-potato/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/char%20with%20asian%20style%20kale%20and%20sweet%20potato.jpg,['High-Fiber'],"['Pescatarian', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",279.71683958351537,12.949135000000002,21.16115496879697,22.29975331250005,"['trout', 'sweet potato', 'kale', 'fresh ginger', 'chili', 'garlic', 'light soy sauce', 'sesame oil', 'rice vinegar', 'brown sugar', 'salt', 'coriander seeds', 'black peppercorns', 'sea salt']"
easy huevos rancheros,https://flavormosaic.com/easy-huevos-rancheros,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/easy%20huevos%20rancheros.jpg,['High-Fiber'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",272.41946185864373,10.672003081272374,29.74570776945,16.079783086957498,"['corn tortillas', 'eggs', 'feta cheese', 'black beans', 'salsa', 'Salt', 'Pepper']"
vegetable breakfast frittata,http://afrugalfeast.com/recipe/vegetable-breakfast-frittata/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/vegetable%20breakfast%20frittata.jpg,['Low-Carb'],"['Sugar-Conscious', 'Kidney-Friendly', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",226.2079,16.067334,4.8106,15.646260000000002,"['olive oil', 'onion', 'mushrooms', 'spinach', 'eggs', 'swiss cheese', 'salt', 'pepper']"
snicker doodle bites,http://www.food.com/recipe/snicker-doodle-bites-524351,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/snicker%20doodle%20bites.jpg,['Low-Fat'],"['Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",575.5069231750001,7.66797901485,122.9393648545,7.956010169800001,"['dough', 'caramel candies', 'cinnamon-sugar']"
lancashire hotpot slimming world style syn,http://mydietjourney.co.uk/recipes/slimming-world-recipes/lancashire-hotpot-slimming-world-style-syn-free-extra-easy/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/lancashire%20hotpot%20slimming%20world%20style%20syn.jpg,"['Low-Carb', 'Low-Sodium']","['Sugar-Conscious', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",1026.5867304898338,90.17013535448343,40.0235941561172,15.396545037851244,"['potato', 'fresh thyme', 'lamb', 'onion', 'carrot', 'celery', 'swede', 'lamb stock', 'tomato puree']"
breakfast for dinner,http://freshlocalandbest.blogspot.com/2013/03/breakfast-for-dinner.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20for%20dinner.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",249.6106827580392,14.576422988411442,18.52427684060678,13.26772837589078,"['extra-virgin olive oil', 'onion', 'peppers', 'jalapenos', 'can diced tomatoes', 'vegetable broth', 'cumin', 'smoked paprika', 'dried oregano', 'salt', 'black pepper', 'eggs', 'parsley', 'feta cheese', 'pita']"
hash brown breakfast bowl,http://www.streetsmartnutrition.com/hash-brown-breakfast-bowl/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/hash%20brown%20breakfast%20bowl.jpg,['Balanced'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",230.6609700000901,8.020493466666682,33.45067330002717,7.382978700000062,"['hash browns', 'onions', 'bell pepper', 'mushrooms', 'black beans', 'pico de gallo', 'cilantro', 'egg', 'avocado', 'salt', 'pepper']"
suya,http://www.executivemamaput.com/food-on-the-go/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/suya.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Paleo', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'FODMAP-Free', 'Kosher']",568.0516,44.692264,3.77888,36.234384,"['pepper', 'paprika', 'salt', 'ground ginger', 'black pepper', 'beef (brisket']"
chipotle mexican quinoa,https://www.smartnutrition.ca/recipes/chipotle-mexican-quinoa/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chipotle%20mexican%20quinoa.jpg,['High-Fiber'],"['Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",440.1621280533672,9.044887167527127,73.53537323427267,20.00510673125795,"['canola oil', 'onion', 'oregano', 'cumin', 'chili', 'salt', 'orange pepper', 'garlic', 'chipotle pepper in adobo', 'vegetable bouillon', 'salsa', 'quinoa', 'water', 'black beans', 'frozen corn', 'cilantro', 'cheese']"
secret ingredient creamy cheese upma,http://dimpieekitchen.com/creamy-cheese-upma/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/secret%20ingredient%20creamy%20cheese%20upma.jpg,[],"['Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",235.33314354228327,15.6341828335556,13.962015004120952,10.339591005309142,"['semolina', 'milk', 'mozzarella cheese', 'onion', 'garlic', 'mushrooms', 'green peas', 'olive oil', 'ghee', 'black pepper', 'cashews', 'salt']"
smoked salmon scramble,https://www.mashupmom.com/smoked-salmon-scramble-aka-scrambled-eggs-with-lox-cream-cheese/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/smoked%20salmon%20scramble.jpg,[],"['Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",242.97378456840875,18.78580729250628,2.92878429171,15.258165074544747,"['butter', 'eggs', 'Black pepper', 'smoked salmon', 'green onions', 'cream cheese', 'chives']"
gluten free french fried onions,https://tastykitchen.com/recipes/special-dietary-needs/gluten-free/gluten-free-french-fried-onions/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/gluten%20free%20french%20fried%20onions.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",340.2332166665471,23.001723333321543,30.01674166666133,4.330265833333062,"['Milk', 'Lemon Juice', 'Salt', 'Onion', 'Teff Flour', 'Starch', 'Tapioca Flour', 'Salt', 'Olive Oil']"
